,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,prop_missings_sqr,aleatorio_raiz4,aleatorio2_log,Beneficio
74,-2.05,-0.24,1.5,-0.415,0.99238,4.05,-0.01,14.5,2,1.77,M,Desc,Reg 1,0,0.35254677100833454,0.1320377821118237,1e-08,10.899243527166563,8.807125992838515,2.6057421440294455,1.3223002857657236,4.348244617008056,1.252699043330641,2.0193754014071357,1.3645593560288818,0.2736757904664399,1e-08,1.0490398067491424,-0.7862435320850367,332
75,0.91,-2.16,88.1,0.036,1.04541,3.47,-0.66,9.1,2,2.33,M,Desc,Reg 2,0,0.6300995430549554,0.8116723558643254,14.906517377921043,1.1382945900502708,30.86603592786425,9.285727218436952,1.5060714194543572,3.4756065969856795,1.1533802200555567,1.5997676729483825,1.3645593560288818,0.8163723763038956,1e-08,1.2129401776859454,1.0324171808311582,308
76,0.27,1.26,10.7,-0.432,0.99669,3.13,0.48,16.8,5,2.67,M,**,Reg 2,0,0.2265680908157246,0.33702297065469133,9.157458189220398,63.66684036725246,10.514598818350503,2.4342706329635386,1.3402784275201314,2.9640601714553196,1.3144149408573969,2.1736367713307714,2.1575230219663686,1.2870588027539132,1e-08,0.9392654396894357,0.15274657463491548,276
77,-1.22,0.26,11.0,0.03,0.99402,1.9,0.36,11.2,2,2.07,B,****,Reg 1,0,0.9033864902760625,0.6873963036047426,1.1722134088067866,19.629173032280775,10.572822652293153,9.169901863976602,1.3292273166403472,1.1134657496837244,1.3001002463722,1.7747763828496366,1.3645593560288818,0.5284159686232499,1e-08,1.3272576058705745,0.8661383798765663,688
78,0.155,1.43,-41.0,0.025,0.9934,3.18,0.61,3.9,3,2.29,R,***,Reg 1,0,0.1980574383119077,0.405614985370508,8.272135872978795,77.76518641229985,2.8817366050993964,9.073936016360177,1.3266213070186355,3.0392875869744906,1.3294123926703907,1.047321060217929,1.6712221139600012,0.7680109649424475,1e-08,0.908211083944914,0.3382095740435589,949
79,0.21,-0.15,1.7,0.034,0.9917,3.3,-0.66,11.2,3,2.92,B,****,Reg 2,2,0.6277263473562587,0.10988254651951468,8.689936741216398,12.116784189916842,8.842637363785425,9.247037998790091,1.3193958988089562,3.2198333842204994,1.1533802200555567,1.7747763828496366,1.6712221139600012,1.7012100327826551,14.6822947699758,1.2117964712414275,-0.9705592699611226,1123
80,0.01,1.42,8.4,-0.251,1.03166,3.09,-1.38,8.8,3,4.5,R,Desc,Reg 3,0,0.26208701545334223,0.6886593228316977,7.219997349029445,76.85552692430467,10.07355690759798,4.559628155811962,1.464788835554002,2.903878239039983,1.0005346646114728,1.5731779324559492,1.6712221139600012,5.652772451675782,1e-08,0.9740913829244028,0.8679752043659844,381
81,-0.63,-0.95,13.4,-0.336,0.9989,3.22,0.53,9.0,3,1.0,B,*,Reg 3,0,0.4789729018752912,0.2782515666003066,3.4307877860207823,4.726920929083314,11.044400696509017,3.479148558266341,1.349223147677968,3.099469519389827,1.320243780928285,1.5909538042725335,1.6712221139600012,1e-08,1e-08,1.1325701314740655,-0.03914086601628403,471
82,0.99,0.15,1.2,0.053,1.03601,3.86,0.43,9.2,3,1.15,M,*,Reg 1,0,0.5001522393448224,0.890808970485407,15.723142257793224,17.246094481452428,8.753992903378208,9.61784659989844,1.47822569217451,4.062380438035209,1.3085075077357102,1.6085332472448677,1.6712221139600012,0.010402158103182315,1e-08,1.1448876578240343,1.125496140538484,269
83,0.655,-1.19,48.8,-0.236,0.96197,2.71,0.88,5.3,2,2.59,B,***,Reg 1,0,0.5063812677506877,0.9535214185692794,12.448855568358626,3.56398302626378,19.195269306011294,4.765445055981737,1.1678161721904519,2.332149881094287,1.359033052342798,1.2209004072061371,1.3645593560288818,1.1667116858379931,1e-08,1.1484357769068618,1.1935588565602269,419
84,0.835,0.16,109.9,0.051,0.99564,3.67,2.13,10.8,1,3.78,R,***,Reg 2,1,0.6236850848506016,0.5083760100063068,14.160708681425136,17.45021868830832,38.529505036253326,9.578470850890916,1.3359651644549606,3.7765162590623613,1.475814025039419,1.7427968352034313,0.9649150833430776,3.5663541554225446,3.670765282407223,1.2098413935282675,0.5642347461120258,667
85,0.32,-0.59,8.3,0.036,1.00919,4.23,0.52,12.6,2,5.14,M,Desc,Reg 1,0,0.9016445410122793,0.3979058490199504,9.556416316846391,7.220086546247166,10.05459551948397,9.285727218436952,1.388692468306094,4.6190633128770715,1.319084183613808,1.8824313029327113,1.3645593560288818,7.908979494071165,1e-08,1.32661732730763,0.31900063372434845,371
86,-1.04,-0.38,5.9,0.448,1.0167,3.12,0.66,15.7,2,5.22,R,*,Reg 1,0,0.902913775452538,0.8957281975716805,1.7357171318194011,9.243890134941621,9.604880883150171,18.97776440671836,1.415506880010714,2.949014688351486,1.3350478309844838,2.1012729981574174,1.3645593560288818,8.21758270533774,1e-08,1.3270839443315274,1.1310057257979096,564
87,0.42,1.48,-51.4,-0.339,0.99013,3.14,0.88,18.5,2,1.35,B,Desc,Reg 3,0,0.44724093071662674,0.7779038397406697,10.37985144743291,82.47755576686716,1.9231140516715217,3.4436793335179003,1.3126159258900942,2.979105654559154,1.359033052342798,2.2809605465824423,1.3645593560288818,0.0565705286244495,1e-08,1.1133272417537445,0.9899010050924566,681
88,0.23,1.94,3.2,0.775,1.02365,3.02,1.29,13.3,5,4.07,R,**,Reg 3,0,0.4749790002063454,0.293243995526437,8.84441621719989,141.71015640011362,9.111250084208312,29.10996433928684,1.4390325428411932,2.7985598573131445,1.4006156139922936,1.9340128776280159,2.1575230219663686,4.349179004406423,1e-08,1.1302017622557776,0.013415337414413628,764
89,0.31,-0.49,53.3,0.036,1.03461,2.12,-0.67,6.1,3,2.26,B,***,Reg 3,0,0.6465095094348822,0.8401757040381408,9.47594418797894,8.121636218764618,20.391755122819834,9.285727218436952,1.473941202501694,1.444466377968075,1.151639362419283,1.309800979144389,1.6712221139600012,0.7327088716128716,1e-08,1.2207614258063817,1.0669489225144657,990
90,-0.48,-0.88,14.8,-0.313,0.97751,3.12,0.69,14.5,3,3.11,M,**,Reg 2,0,0.233715170486129,0.0735595360042608,4.193841288211737,5.132738376365246,11.324239250485126,3.7571167013035653,1.253865334953544,2.949014688351486,1.3383951350573489,2.0193754014071357,1.6712221139600012,2.0545390104665446,1e-08,0.9465865026285021,-1.373761013653614,594
91,0.17,0.27,1.4,0.032,0.99254,3.14,0.67,11.8,2,3.4,R,***,Reg 2,1,0.5682786149634019,0.04941133568533018,8.38506080930294,19.861503278456823,8.789397100757071,9.208429547303306,1.322980897015027,2.979105654559154,1.336166395734865,1.821693390669642,1.3645593560288818,2.658059157821343,3.670765282407223,1.182027320840028,-1.7744693365502155,446
92,0.18,0.28,41.5,0.041,0.99207,3.13,0.45,9.3,2,5.86,R,**,Reg 3,0,0.19828898876031686,0.6915380218122488,8.460769414774614,20.096583377782547,17.331236185008876,9.382803628254452,1.320978602716704,2.9640601714553196,1.310880070504281,1.6172513124352552,1.3645593560288818,10.899027043207546,1e-08,0.9084764099267728,0.8721491661961004,540
93,-0.35,0.65,17.6,-0.124,0.9923,3.91,0.47,3.0,2,1.87,B,**,Reg 1,0,0.49928671143324344,0.3835273675381311,4.917080127589024,31.059639310169434,11.894419368106181,6.445817032535139,1.3219595856558448,4.13760785355438,1.3132398204639042,0.9185738960165817,1.3645593560288818,0.349360943266227,1e-08,1.1443920258252707,0.2821568253045046,612
94,0.18,0.35,1.5,0.049,1.03452,3.7,0.04,10.2,2,2.02,B,**,Reg 2,0,0.3796304515946832,0.6636802053665761,8.460769414774614,21.821923041342732,8.807125992838515,9.539175870043465,1.473664489833048,3.8216527083738643,1.259423109760861,1.6936957248297226,1.3645593560288818,0.4801916223143132,1e-08,1.0686314002348367,0.831006094137624,855
95,0.29,-0.3,1.4,0.666,0.98378,2.07,-1.24,9.0,3,1.96,R,***,Reg 3,0,0.27867458490877184,0.6737822919132881,9.316020685257413,10.156303694601124,8.789397100757071,25.492662734291674,1.2840622838219236,1.369238962448904,1.0358687007759415,1.5909538042725335,1.6712221139600012,0.4253677259169082,1e-08,0.9891508763194741,0.8461221649043795,420
96,1.18,0.3,13.0,-0.633,1.0739,3.72,-0.18,7.6,3,1.0,R,*,Reg 2,1,0.783366481749361,0.41152256541222454,17.749900901133742,20.57512370979586,10.965089865352713,0.8492595833844927,1.5821884576735137,3.8517436745815323,1.2289877225867127,1.4619909733610332,1.6712221139600012,1e-08,3.670765282407223,1.2807906989880216,0.3526838207106878,505
97,-0.4,1.24,-33.3,-0.522,0.98962,3.19,0.75,12.4,2,1.78,M,***,Reg 2,0,0.7523244471771036,0.23527647977727328,4.6321063097906015,62.18606429235193,3.71595916377676,1.623704952955839,1.3103907395884775,3.054333070078324,1.3450153884681553,1.867432036272826,1.3645593560288818,0.28082903495005684,1e-08,1.2679094584473722,-0.20717962792989014,703
98,1.35,1.54,-11.7,-0.098,0.9891,3.03,-0.55,13.3,2,2.32,R,*,Reg 3,0,0.7896600895443091,0.11072585708332527,19.667433540750682,88.51083946085673,6.621349349647081,6.87212790403012,1.308110190032964,2.8136053404169785,1.172029147710895,1.9340128776280159,1.3645593560288818,0.8041435998647462,1e-08,1.2833554532258808,-0.9628848727010193,670
99,1.74,0.19,-33.6,0.14,0.99364,3.34,0.72,10.1,2,1.0,R,***,Reg 1,1,0.6261588436779065,0.21795381426272198,24.43803383297795,18.07720207484877,3.6814742751570404,11.408865164661588,1.327631905916654,3.280015316635836,1.341717511248741,1.6853731362001245,1.3645593560288818,1e-08,3.670765282407223,1.2110392697620729,-0.2837990551051378,533
100,2.68,2.06,1.1,0.564,0.99445,3.15,1.84,13.7,2,1.14,R,Desc,Reg 3,0,0.6159614082373174,0.9631012307829682,38.06331696430521,163.2008185365368,8.73631759808079,22.3249514447448,1.3310257489526465,2.9941511376629877,1.4511594111869892,1.9628795712311904,1.3645593560288818,0.009062704768629666,1e-08,1.2060782531982492,1.203559851621892,330
101,0.27,0.31,-24.6,-0.194,1.01824,4.17,0.66,14.2,2,1.16,R,Desc,Reg 3,0,0.48183760357476635,0.11029777530822282,9.157458189220398,20.81865019706756,4.78595168690082,5.365902248360515,1.4208211610429824,4.5287904142540665,1.3350478309844838,1.9983766440698616,1.3645593560288818,0.01183389383692644,1e-08,1.1342597832186816,-0.9667731938798788,704
102,0.25,1.83,-45.4,0.049,0.99154,3.17,0.48,13.4,3,1.19,M,**,Reg 2,0,0.33687387583554307,0.33292199190936433,9.00025669986789,124.50584353393879,2.4525873398321316,9.539175870043465,1.3187097187166879,3.024242103870656,1.3144149408573969,1.9412697934373868,1.6712221139600012,0.016682795433307814,1e-08,1.037181326957987,0.14048841221425218,574
103,0.48,1.06,1.8,0.034,0.991,3.68,-1.94,12.6,3,1.7,B,****,Reg 3,0,0.2975537575968614,0.6717888221327128,10.89024460599892,50.31657119443419,8.860419842650893,9.247037998790091,1.3163859175068564,3.791561742166196,0.7978330825153263,1.8824313029327113,1.6712221139600012,0.22618698625848305,1e-08,1.0054938832975193,0.8431573139912145,953
104,0.21,0.28,7.5,0.07,1.0739,2.87,1.03,9.4,2,2.8,M,Desc,Reg 3,0,0.5307274420600205,0.8280032300480314,8.689936741216398,20.096583377782547,9.903547455980176,9.955801480925581,1.5821884576735137,2.5728776107556333,1.3746862342582915,1.6259226327396366,1.3645593560288818,1.4952194152319216,1e-08,1.161997360104175,1.0523476287417335,275
105,1.64,1.97,75.6,-0.124,0.96292,2.94,0.44,9.1,3,1.39,M,**,Reg 3,0,0.6238783860197961,0.6827985247795172,23.16546649650368,146.80177819316597,26.854767152857224,6.445817032535139,1.173643315092561,2.678195992482472,1.3096954008644306,1.5997676729483825,1.6712221139600012,0.07023375788989472,1e-08,1.209935124592665,0.8594231315237628,245
106,-0.27,0.52,-12.1,-0.13,0.9969,3.25,2.3,7.6,5,1.39,M,**,Reg 3,0,0.49072518565294254,0.6026516616184052,5.390731322965107,26.654156282863656,6.559972228877697,6.349376036493559,1.3411361011798613,3.1446059687013292,1.489711053391968,1.4619909733610332,2.1575230219663686,0.07023375788989472,1e-08,1.1394543414739393,0.734481297490057,277
107,-1.0,0.46,6.3,0.032,0.99214,2.21,1.52,5.5,2,1.76,B,****,Reg 3,0,0.8036956307350408,0.7475869435171122,1.8759112549073513,24.837293088954297,9.679118832085475,9.208429547303306,1.321277394090112,1.5798757259025817,1.4224100107973217,1.2437214336333453,1.3645593560288818,0.2666148283820144,1e-08,1.2890204361911035,0.9501269254839263,984
108,0.18,0.36,64.8,0.034,0.99074,3.16,0.79,11.0,2,1.0,MM,Desc,Reg 2,1,0.4761802076253895,0.8692722064632401,8.460769414774614,22.080206604480747,23.613773903450635,9.247037998790091,1.3152626471739797,3.009196620766822,1.3493751684561406,1.75885929197249,1.3645593560288818,1e-08,3.670765282407223,1.1309156393841562,1.101010836895854,279
109,0.32,1.7,60.7,-0.551,0.99463,3.27,1.21,11.3,3,1.04,M,***,Reg 1,0,0.9304373901193007,0.9876647147983582,9.556416316846391,106.8459996763971,22.437957113814075,1.3973640433404337,1.331776421373709,3.1746969349089973,1.3927908446731283,1.7826816342808598,1.6712221139600012,0.0007437033786356822,1e-08,1.337083703543828,1.2287553918605745,575
110,0.28,0.35,28.9,0.054,0.99178,4.2,1.68,10.7,3,2.05,R,**,Reg 3,1,0.8788317985997457,0.8047152591416874,9.236569311403342,21.821923041342732,14.337803119197238,9.637564762462233,1.3197385877669814,4.573926863565569,1.4370003893705292,1.7347098341548826,1.6712221139600012,0.5088493829021006,3.670765282407223,1.3181452913759173,1.0238044756762752,494
111,1.08,0.6,53.5,0.064,1.0439,3.68,2.13,10.3,2,2.74,B,***,Reg 1,1,0.7910465817354827,0.09145591936376019,16.66787450049065,29.28504146851087,20.4457717965166,9.835856950301238,1.5017018823920536,3.791561742166196,1.475814025039419,1.7019776168880472,1.3645593560288818,1.397207356012897,3.670765282407223,1.2839184107797654,-1.1548828297966907,447
112,-0.65,2.9,70.6,0.421,0.995,2.45,0.78,17.9,3,2.63,B,***,Reg 2,0,0.46400302485150835,0.03619358428840225,3.334831597471149,438.5022434469692,25.32840703622373,18.23765850181478,1.3333154960750198,1.9409673203946005,1.3482891841410194,2.2436678485411017,1.6712221139600012,1.2261469851024211,1e-08,1.123615207247643,-2.0888836999893123,842
113,-0.82,1.11,12.5,0.035,0.98535,2.88,1.65,5.2,2,1.24,R,**,Reg 2,0,0.4477782843246696,0.2608169103875556,2.5741546396862898,53.36562539288272,10.866353227287513,9.266372512593511,1.2912995765707374,2.587923093859467,1.4342984659285447,1.2093284104140924,1.3645593560288818,0.0266099460777734,1e-08,1.1136614990823213,-0.1039482570065092,690
114,0.14,0.33,-44.7,0.104,0.99057,2.99,1.47,20.9,3,3.15,R,***,Reg 3,1,0.6122301673141142,0.11364439511564917,8.159976502914683,21.31438440173779,2.5185479237354644,10.649217741676814,1.3145266422371762,2.7534234080016424,1.4177571022310171,2.4244016616518267,1.6712221139600012,2.1331690487628046,3.670765282407223,1.2042476231177333,-0.936770851239354,741
115,0.33,0.62,10.5,0.038,1.01853,3.23,0.43,13.4,3,1.0,B,***,Reg 2,1,0.3190708979249157,0.11643770327541647,9.63722869738497,29.98237758798568,10.475872240362111,9.324497206243894,1.4218152578852148,3.1145150024936608,1.3085075077357102,1.9412697934373868,1.6712221139600012,1e-08,3.670765282407223,1.0231981502309535,-0.9124002498825889,1097
116,0.24,0.55,-46.2,-0.202,0.99931,2.9,-0.94,2.8,2,1.12,M,Desc,Reg 3,0,0.5506596538920253,0.4407557843431966,8.922166332698326,27.611835580189897,2.378275551051672,5.248783332369517,1.3508631537529232,2.6180140600671353,1.1013275252954438,0.8874304492636084,1.3645593560288818,0.006660645297098938,1e-08,1.1727569948964214,0.4213782543327168,296
117,0.7,0.29,46.5,0.499,1.02159,3.68,0.46,10.3,1,2.83,R,***,Reg 2,0,0.8255571326230106,0.07122243522777616,12.866483702114765,20.334445877429346,18.597700399122697,20.415904194690672,1.4321798147515292,3.791561742166196,1.3120615369921187,1.7019776168880472,0.9649150833430776,1.5454712572305205,1e-08,1.2976980921547538,-1.4062355288166,437
118,0.12,1.41,52.9,0.046,1.04495,2.36,-1.21,10.6,2,1.11,R,**,Reg 1,0,0.985501669905133,0.32090561089398983,8.011621557011479,75.95650819244048,20.28393612256239,9.480384839072437,1.504744330891693,1.8055579724600932,1.042987880192246,1.7265849555212232,1.3645593560288818,0.005598039160120765,1e-08,1.3564416450667494,0.10368023022625186,771
119,1.63,0.8,5.2,0.076,0.99138,2.95,0.11,6.6,4,1.87,M,**,Reg 3,0,0.953186752607539,0.35792654612149055,23.040081147047452,37.055109600359486,9.47565216957504,10.076472924990629,1.318022465804208,2.6932414755863063,1.2686595746433844,1.3624212290531812,1.9297524380738358,0.349360943266227,1e-08,1.3451827586781,0.21299569466527105,399
120,-1.1,-0.32,-45.9,0.028,0.99484,3.13,1.77,10.9,2,1.4,M,**,Reg 3,0,0.858510626732468,0.0916428962138951,1.5356334973212875,9.920086357072861,2.406008504884283,9.131454948809973,1.3326506045702844,2.9640601714553196,1.4450160102759542,1.7508464835263349,1.3645593560288818,0.07388027120423477,1e-08,1.3104585108308389,-1.1528311139190885,999
121,2.73,0.26,12.5,0.049,0.95985,2.81,1.01,3.9,1,3.01,R,**,Reg 2,0,0.8916674485646982,0.3255720752662079,38.87227835563933,19.629173032280775,10.866353227287513,9.539175870043465,1.154488363737384,2.4826047121326282,1.372629911891911,1.047321060217929,0.9649150833430776,1.864423682669301,1e-08,1.322932120101137,0.11813573259704865,457
122,0.34,-0.15,4.0,0.064,0.9984,2.68,1.36,10.2,5,3.01,R,Desc,Reg 2,0,0.03564356751305808,0.6923515396082807,9.71838132959468,12.116784189916842,9.256153529810609,9.835856950301238,1.347215011933856,2.287013431782785,1.4073563080709264,1.6936957248297226,2.1575230219663686,1.864423682669301,1e-08,0.5915576055115591,0.8733255736003576,495
123,0.26,0.29,56.7,-0.623,0.99479,3.8,0.56,13.7,2,1.07,R,***,Reg 1,0,0.6404759446511181,0.01999681927179331,9.078687318708582,20.334445877429346,21.319755645834658,0.9088324562891531,1.3324426217408738,3.9721075394122045,1.3237043623705567,1.9628795712311904,1.3645593560288818,0.0022704386041231756,1e-08,1.2179032300232016,-2.691687958337655,560
124,0.57,0.1,-10.0,0.094,0.9972,4.33,3.38,9.2,3,2.2,M,*,Reg 3,0,0.16179055856926006,0.8390441227381339,11.678801331649014,16.26073590280968,6.8853905265664235,10.44284873782999,1.3423585021410047,4.769518143915413,1.5700368381856584,1.6085332472448677,1.6712221139600012,0.6645963097318914,1e-08,0.8634315799394484,1.0656005054343856,133
125,0.55,-0.25,-21.5,0.029,1.01737,2.02,-2.02,9.8,2,2.96,M,***,Reg 2,0,0.978665851740074,0.6139274412257405,11.501184742028881,10.771749455026212,5.199883466536435,9.150668310373275,1.4178262833263018,1.2940115469297337,0.7520619225073027,1.6601550554031799,1.3645593560288818,1.7728266087403608,1e-08,1.354083313938352,0.7530314211734854,739
126,0.33,0.64,1.4,0.056,0.9972,3.42,1.47,6.0,3,3.1,MM,Desc,Reg 3,1,0.6440159020467522,0.17803437156858293,9.63722869738497,30.696318692092238,8.789397100757071,9.677061663709878,1.3423585021410047,3.400379181466509,1.4177571022310171,1.2990211718390752,1.6712221139600012,2.035112206890459,3.670765282407223,1.2195825999527243,-0.4865359629528283,150
127,0.48,0.3,1.5,0.037,0.97418,4.35,-1.22,15.5,2,2.9,R,**,Reg 3,0,0.4917391853760764,0.2711651216766303,10.89024460599892,20.57512370979586,8.807125992838515,9.305102116320414,1.2368976908568448,4.79960911012308,1.0406310302310073,2.0878465012118568,1.3645593560288818,1.665955439198951,1e-08,1.1400425017167646,-0.06497781099833308,593
128,-0.77,1.23,4.6,0.338,0.99018,3.04,0.43,13.1,4,1.5,M,*,Reg 2,0,0.012173189744523194,0.6190361317495715,2.787675606548025,61.45864182975145,9.365581328988675,16.05469479017084,1.3128334732117448,2.828650823520813,1.3085075077357102,1.9194167371022182,1.9297524380738358,0.11542093630316781,1e-08,0.4522544021905143,0.7613239311781557,373
129,-0.48,0.29,54.4,-0.216,1.00726,3.33,-2.32,11.0,2,3.73,M,Desc,Reg 1,0,0.14574453332974224,0.12776709582453882,4.193841288211737,20.334445877429346,20.689731010088448,5.0469348035482815,1.381544239007139,3.264969833532002,0.1,1.75885929197249,1.3645593560288818,3.4392283578048772,1e-08,0.8411783389596085,-0.8192286142231673,519
130,0.23,0.42,-97.8,0.044,0.96061,3.22,0.48,11.8,2,1.09,R,*,Reg 3,0,0.8590183750092927,0.9180777226315929,8.84441621719989,23.695387234266697,1e-08,9.441291778625185,1.1593192261873935,3.099469519389827,1.3144149408573969,1.821693390669642,1.3645593560288818,0.0037496740837389777,1e-08,1.3106522275875052,1.1556621121234198,780
