,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_raiz4,Densidad_cuarta,pH_ident,Sulfatos_sqr,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_log,aleatorio2_exp,Compra
75,1.19,-0.09,2.2,0.219,0.99486,3.31,0.75,12.6,5,2.21,M,Desc,Reg 3,0.0,0.6158016185781233,0.5157108080407865,4.208959309710633,1.26839415782779,2.979330364125051,1.3786626127946882,94.8523808599113,3.2370871259200475,11.034562802176035,12.843089708079274,3.8159006049974367,0.9514414201253502,0.7552723873898839,5.877697677581729,0
76,-0.93,0.53,1.8,-0.024,1.00314,2.94,0.35,9.4,2,1.62,M,Desc,Reg 3,7.142857142857142,0.8700468060558555,0.4923768645840888,1.455014329282688,1.3502950904535815,2.967413442668551,1.2986203603318627,140.56202801042485,2.6800242251803184,8.346508112042153,7.148129040072693,1.5264202419989747,0.8050006693244255,1.1010045029316504,5.4249520286133155,1
77,0.24,1.27,10.3,0.18,0.96793,3.14,-1.29,8.1,4,3.49,R,Desc,Reg 3,14.285714285714285,0.7315717173951803,0.4292813626089039,2.9748801911226392,1.431822931301354,3.22064802361918,1.366738589393349,18.43072300778686,2.981139306661253,1.242237443878005,5.307767959874944,3.0527404839979497,1.139537803319024,0.9276023347438349,4.367825298792548,1
78,2.73,1.59,4.9,0.028,0.9922,3.68,0.49,16.8,1,1.99,M,****,Reg 1,0.0,0.05708860996784704,0.030906475041292847,6.20946651247433,1.4631373945860464,3.0597695839564274,1.3170043372161402,82.87123302200906,3.7941500266597767,9.244713124693028,22.831840928747667,0.7632601209994871,0.9048934704776528,-1.6267378439462918,1.1115767817938258,1
79,-0.74,0.15,1.1,0.414,0.97401,2.77,0.4,11.4,1,2.88,R,**,Reg 2,0.0,0.774992528558149,0.06006486338935346,1.701830153000287,1.3019476891509754,2.9465588301196752,1.4340816734545934,28.413191852109527,2.424076405921524,8.662027386339666,10.513339276579915,0.7632601209994871,1.0622346204499826,0.9852782138629325,1.2286838680503784,1
80,0.93,-0.62,1.9,0.08,1.02107,3.13,0.55,9.5,6,1.37,B,Desc,Reg 1,0.0,0.08534252789280927,0.9008261499881873,3.871211340412867,1.1830754518018356,2.9703926730326757,1.3346491743214235,294.1985780988069,2.966083552587206,9.643706744036583,7.301020120902466,4.579060725996924,0.7075647977778879,-1.223321538340524,22.06741404243698,0
81,0.38,1.51,73.7,-0.271,1.01893,4.02,1.98,12.1,3,1.92,R,***,Reg 3,0.0,0.3010613733976747,0.5290088251738969,3.1567444822829756,1.45549689734846,5.109480074474462,1.198410567338344,271.22248002516943,4.306045665177364,21.647503145314623,11.844048251892492,2.2895803629984623,0.8884578822925749,0.03926814522539856,6.152423637558998,1
82,0.63,0.32,6.4,0.034,0.9924,3.23,-0.25,11.8,3,4.54,R,Desc,Reg 1,0.0,0.9292947198006852,0.32113327250823354,3.48150214506929,1.3242329398165344,3.104458039418303,1.3190766656772261,83.73030036500236,3.1166410933276736,5.016856772928987,11.264037396280115,2.2895803629984623,1.2443077498804784,1.1669004058269001,3.0124632511775147,1
83,0.13,1.27,-15.1,0.04,0.9955,4.23,0.41,9.0,3,1.91,M,**,Reg 2,0.0,0.5855286106696966,0.7973449166162156,2.831986819496661,1.431822931301354,2.463923511131417,1.3211392727544935,97.91913220387379,4.622216500732346,8.725833671895256,6.552743065170006,2.2895803629984623,0.886034081517483,0.7048431127739404,15.46572600148909,1
84,0.065,0.1,13.0,0.228,0.99741,3.1,0.5,3.2,3,1.54,B,*,Reg 3,0.0,0.32925280738919926,0.2172908067318685,2.7475498271722194,1.2951702490836459,3.3010872434505565,1.3813708264500988,107.51469333103734,2.9209162903650663,9.31062670233688,0.8285134743511456,2.2895803629984623,0.7776793897056732,0.12884580495026388,2.1086364622483234,0
85,0.34,-0.95,-21.0,0.028,0.98958,3.2,1.77,13.2,3,4.52,M,Desc,Reg 1,0.0,0.5863329301076359,0.3098619914019435,3.104783256237165,1.118887250906243,2.288148919648039,1.3170043372161402,72.21689484630569,3.0714738311055334,19.58476996237303,14.095328005277553,2.2895803629984623,1.2425465908546554,0.7062163768923313,2.898053562291793,1
86,0.53,0.38,-40.3,-0.367,0.99062,2.88,0.6,18.3,4,2.54,B,***,Reg 1,7.142857142857142,0.6199812359020471,0.4519027224918257,3.351599079954764,1.3318362584320123,1.7131574593719041,1.1516309757667365,76.31483802956033,2.589689700736038,9.982640374870352,27.0908764737878,3.0527404839979497,1.0105622071831049,0.762039273521428,4.720777321768868,1
87,1.21,0.34,7.8,-0.399,0.97462,3.21,-0.75,17.5,3,1.19,M,*,Reg 2,0.0,0.562158142352564,0.9233602473141741,4.234939922733538,1.3267819217758923,3.1461672645160537,1.134691596548108,29.600819171818586,3.08652958517958,2.8860421284150304,24.774091474200453,2.2895803629984623,0.5990253710224934,0.664094812945914,23.843473017005792,1
88,-0.72,0.15,-28.2,0.012,0.99609,2.95,1.69,13.7,3,5.53,R,****,Reg 3,14.285714285714285,0.940401098814385,0.6254421468256188,1.7278107660231923,1.3019476891509754,2.0736443334310355,1.3114297770501704,100.81161764986544,2.6950799792543654,18.826127498644002,15.183350377754573,2.2895803629984623,1.3234287081050482,1.1787839032443999,8.568656950939404,1
89,0.19,0.29,-51.1,0.042,0.99304,3.99,-0.75,10.3,2,1.88,B,***,Reg 3,0.0,0.6563612879143536,0.14038634875315514,2.9099286585653763,1.3203816444904557,1.3914005800463987,1.3218246664688171,86.52425230831251,4.260878402955225,2.8860421284150304,8.582390821839725,1.5264202419989747,0.8786407634958391,0.8190821603918738,1.619085651730236,1
90,1.53,0.32,1.1,0.115,0.99096,2.25,-0.81,8.9,2,2.25,R,Desc,Reg 2,0.0,0.24612032372768033,0.6842056426299908,4.650629731100021,1.3242329398165344,2.9465588301196752,1.3461427355160456,77.69162270705222,1.6411771940710937,2.6696804900542643,6.407941158548437,1.5264202419989747,0.9592079968681395,-0.16239738059908207,10.485293324649977,1
91,0.16,0.32,-44.9,0.04,1.0458,3.27,0.96,10.0,3,2.43,M,**,Reg 2,0.0,0.18177062491307538,0.676428938540414,2.870957739031019,1.3242329398165344,1.5761128626221519,1.3211392727544935,678.9835131516561,3.1768641096238603,12.595760468111038,8.089743047675947,2.2895803629984623,0.9920137287238615,-0.46580592276285243,10.208894337338398,1
92,-0.56,0.42,2.3,-0.139,0.9972,4.15,-0.65,10.9,3,2.11,M,**,Reg 1,0.0,0.08247746274531143,0.9018077347784049,1.9356556702064331,1.3368336976885702,2.982309594489176,1.254936816037984,106.42656968473372,4.501770468139973,3.2653763442453108,9.611367910891579,2.2895803629984623,0.9311457167353278,-1.2575639176159692,22.141948995771187,1
93,-2.05,-0.24,1.5,-0.415,0.99238,4.05,-0.01,14.5,2,1.77,M,Desc,Reg 1,0.0,0.9524354019079505,0.9857422334577379,0.0001,1.2459896334904135,2.9584757515761755,1.1259293783624718,83.64409441748924,4.351212927399505,6.247567288337631,17.008313585483126,1.5264202419989747,0.8497985067877184,1.1915028167485715,29.5417133961016,1
94,0.91,-2.16,88.1,0.036,1.04541,3.47,-0.66,9.1,2,2.33,M,Desc,Reg 2,0.0,0.6577593793034598,0.4964871890862378,3.845230727389962,0.6012667527235324,5.538489246908469,1.3197652762639047,670.9383805261662,3.4779791911047955,3.226389276618152,6.6991628066332165,1.5264202419989747,0.9741984322247795,0.8212107092597045,5.502093866083881,1
95,0.27,1.26,10.7,-0.432,0.99669,3.13,0.48,16.8,5,2.67,M,**,Reg 2,0.0,0.41385620232335807,0.00953835318068752,3.013851110656997,1.430810708096617,3.2325649450756804,1.1163897232291238,103.81837371960778,2.966083552587206,9.179033690614537,22.831840928747667,3.8159006049974367,1.031243394427152,0.3576824418914192,1.0329062046191053,1
96,-1.22,0.26,11.0,0.03,0.99402,1.9,0.36,11.2,2,2.07,B,****,Reg 1,0.0,0.24857193053456805,0.29664918609179514,1.0782954404505636,1.3164963507494336,3.2415026361680552,1.3176962001263925,90.93727300810656,1.1142258014794582,8.40914367977093,10.147697225779655,1.5264202419989747,0.9226423591694921,-0.15247636301298384,2.769456483460259,1
97,0.155,1.43,-41.0,0.025,0.9934,3.18,0.61,3.9,3,2.29,R,***,Reg 1,0.0,0.5943188563203983,0.5077111163972325,2.8644625857752923,1.4477341448377934,1.6923028468230288,1.3159644939190442,88.12625183907778,3.0413623229574402,10.051129531733192,1.230585250561924,2.2895803629984623,0.9667903735414518,0.7197498902401598,5.718375880396932,1
98,0.21,-0.15,7.0,0.034,0.9917,3.3,0.55,11.2,3,2.92,B,****,Reg 2,14.285714285714285,0.0014563146144055406,0.20543321381164314,2.9359092715882817,1.2595754680440088,3.122333421603053,1.3190766656772261,80.75248523701511,3.2220313718460005,9.643706744036583,10.147697225779655,2.2895803629984623,1.0678398379667773,-5.46462218007735,2.02447145642979,1
99,0.01,1.42,8.4,-0.251,1.03166,3.09,-1.38,8.8,3,4.5,R,Desc,Reg 3,0.0,0.28292906938827367,0.17068346809010437,2.67610314135923,1.4467549754204392,3.1640426467008043,1.2074965332628502,430.0846527289018,2.9058605362910193,1.0346496972354515,6.264757086768508,2.2895803629984623,1.240777911136862,-0.022899123637826365,1.7966743122687212,1
100,0.55,-0.28,-51.1,0.149,0.9959,2.14,0.38,9.7,3,2.36,R,Desc,Reg 3,14.285714285714285,0.13603410556183493,0.22646562356107247,3.3775796929776694,1.2398061297429892,1.3914005800463987,1.3570328628296517,99.87323931834338,1.47556389925658,8.535117245924571,7.611655787086934,2.2895803629984623,0.979645566292163,-0.7560750236065942,2.1761528572154987,0
101,-0.63,-0.95,13.4,-0.336,0.9989,3.22,0.53,9.0,3,1.0,B,*,Reg 3,0.0,0.3933011154248126,0.3341291623880053,1.8447235246262652,1.118887250906243,3.3130041649070567,1.167357395840742,115.47668348945646,3.101585339253627,9.509772296660616,6.552743065170006,2.2895803629984623,0.1,0.3067101090182656,3.1499960506976974,1
102,1.695,0.11,4.1,0.481,0.96126,2.66,0.38,12.5,4,1.0,R,Desc,Reg 1,0.0,0.18943015077745406,0.3159164467637344,4.864969788538988,1.2965342576025525,3.035935741043427,1.4517194265811335,10.78549474785336,2.25846311110701,8.535117245924571,12.640045747158638,3.0527404839979497,0.1,-0.42447955510077207,2.958958692664273,0
103,0.22,-0.6,109.9,0.316,0.99834,3.05,1.79,9.1,2,6.18,R,*,Reg 1,0.0,0.8782516182337342,0.9276150801226992,2.9488995780997342,1.1866441660418356,6.18796146628773,1.4070484875509457,112.4341503508686,2.845637519994832,19.77677201395892,6.6991628066332165,1.5264202419989747,1.368541578544395,1.1103931145709223,24.194530337318326,0
104,-0.86,0.25,-36.9,0.045,1.04206,4.26,0.43,15.0,2,1.04,R,*,Reg 2,0.0,0.2224316641490398,0.6845205792599656,1.5459464748628562,1.315193575815236,1.814451291752156,1.3228507622740227,604.7417985261263,4.667383762954486,8.854148673702522,18.201495222666804,1.5264202419989747,0.40605752594820366,-0.26369833429872575,10.496643093521746,0
105,0.99,0.15,1.2,0.053,1.03601,3.86,0.43,9.2,3,1.15,M,*,Reg 1,0.0,0.3243786874032757,0.3105827386316058,3.9491531794815824,1.3019476891509754,2.9495380604838006,1.3255754063621,497.7434246178294,4.065153599992617,8.854148673702522,6.847200382938067,2.2895803629984623,0.5646796215977407,0.11392097934466353,2.905237713197004,1
106,0.24,0.46,2.2,0.033,1.02888,3.21,0.25,5.4,2,1.36,M,**,Reg 2,7.142857142857142,0.8261326680478343,0.15943211571534144,2.9748801911226392,1.3417757119842857,2.979330364125051,1.3187319555789698,390.6202367759733,3.08652958517958,7.73303033084932,2.359110377027175,1.5264202419989747,0.7027366686301586,1.0491987106558192,1.7285571385192522,0
107,0.625,0.16,2.0,-0.55,0.9962,3.14,0.23,11.0,4,2.15,MB,Desc,Reg 2,7.142857142857142,0.9375035190720855,0.25523090814199,3.4750069918135633,1.3032905506022243,2.9733719033968007,1.0422571332260928,101.35790261294844,2.981139306661253,7.613144497395105,9.788526514345964,3.0527404839979497,0.9394222948873752,1.1756971680538035,2.4021693716830064,0
108,0.42,0.26,-32.9,0.088,1.0739,2.81,0.55,9.2,3,3.01,MM,Desc,Reg 3,0.0,0.9225215557386531,0.8357109405493662,3.2087057083287855,1.3164963507494336,1.933620506317158,1.3373024821219848,1476.6748847468857,2.484299422217711,9.643706744036583,6.847200382938067,2.2895803629984623,1.0801385154188166,1.1595833847219055,17.644430623234808,0
109,0.655,-1.19,48.8,-0.236,0.96197,2.71,0.88,5.3,2,2.59,B,***,Reg 1,0.0,0.868496646695275,0.43389712260528557,3.5139779113479213,1.064143804388945,4.367651713807324,1.2141788038773562,11.458980399730141,2.3337418814772435,11.988843034736945,2.272550524704673,1.5264202419989747,1.018666035366502,1.0992207419266726,4.4376331726297,1
110,0.35,0.53,2.6,0.07,0.9972,3.15,-0.16,11.0,7,2.18,B,Desc,Reg 3,0.0,0.5418760417242358,0.5933507430427545,3.1177735627486176,1.3502950904535815,2.9912472855815513,1.3313101265143918,106.42656968473372,2.9961950607352996,5.4625685255452545,9.788526514345964,5.342220846996412,0.9454891516461226,0.6273334493512196,7.674257588435271,0
111,0.835,0.16,109.9,0.051,0.99564,3.67,0.39,10.8,1,3.78,R,***,Reg 2,7.142857142857142,0.9712395848414471,0.2236913154255168,3.7478034285540676,1.3032905506022243,6.18796146628773,1.3248958201655345,98.59977718967531,3.7790942725857293,8.598455244349438,9.435827142278836,0.7632601209994871,1.1713574057856244,1.2110584201499686,2.155512149291933,1
112,0.32,-0.59,8.3,0.036,1.00919,4.23,0.52,12.6,2,5.14,M,Desc,Reg 1,0.0,0.9190696815794586,0.40895216009162294,3.07880264321426,1.1884165151978554,3.161063416336679,1.3197652762639047,183.1685830394189,4.622216500732346,9.443156288320674,12.843089708079274,1.5264202419989747,1.293976590165514,1.155833641758877,4.073208274166851,1
113,-1.04,-0.38,5.9,0.448,1.0167,3.12,0.66,15.7,2,5.22,R,*,Reg 1,0.0,0.24732582301153283,0.6083777257784982,1.3121209576567097,1.2239289412053411,3.089561887597678,1.4431129837967709,248.73987989467562,2.9510277985131594,10.397087469527836,19.939898578072853,1.5264202419989747,1.300182671138992,-0.15750673674613203,8.080807513129153,1
114,0.42,1.48,-51.4,-0.339,0.99013,3.14,0.88,18.5,2,1.35,B,Desc,Reg 3,0.0,0.7287407008826522,0.6105142894340336,3.2087057083287855,1.4526004364905156,1.3824628889540236,1.1658630965377652,74.36293817064877,2.981139306661253,11.988843034736945,27.686251072101044,1.5264202419989747,0.6978069223406546,0.9237238241666761,8.140334462955018,1
115,0.86,0.36,39.6,-0.29,0.9982,3.23,0.51,9.3,4,1.0,R,Desc,Reg 1,0.0,0.07795817093992674,0.1853878159610094,3.780279194832699,1.3293162967029115,4.093562520307819,1.1895831843003892,111.6830053355268,3.1166410933276736,9.376774423546097,6.996855794084561,3.0527404839979497,0.1,-1.3140798843742747,1.8897589769354035,0
116,-0.2,0.56,1.9,-0.278,1.0739,4.83,0.58,8.7,7,2.41,B,Desc,Reg 3,0.0,0.783307683233883,0.927349965478976,2.403306704618726,1.3538974024993853,2.9703926730326757,1.1951810998238903,1476.6748847468857,5.52556174517515,9.846364491840758,6.123190849830216,5.342220846996412,0.9885271695083264,0.9959535724336663,24.172506069380546,0
117,0.23,1.94,3.2,0.775,1.02365,3.02,1.29,13.3,5,4.07,R,**,Reg 3,0.0,0.22615699488911511,0.6295285590818996,2.9618898846111867,1.4952320961936614,3.0091226677663014,1.5223864496882313,323.80494930478363,2.8004702577726923,15.257693002746931,14.309696810089678,3.8159006049974367,1.2007767706619448,-0.24707166164846678,8.689787872813465,1
118,0.31,-0.49,53.3,0.036,1.03461,2.12,-0.67,6.1,3,2.26,B,***,Reg 3,0.0,0.6100794650114805,0.6126647477212104,3.065812336702807,1.2057188560591934,4.501717080192951,1.3197652762639047,475.15592049729673,1.4454523911084864,3.1876363525563534,3.010328718850631,2.2895803629984623,0.9611204590585029,0.7459332128120536,8.200691328894608,1
119,-0.48,-0.88,14.8,-0.313,0.97751,3.12,0.69,14.5,3,3.11,M,**,Reg 2,0.0,0.20246239424496026,0.6495551618870857,2.039578122298054,1.1334338892090663,3.3547133900048074,1.178627451707374,35.741131268837364,2.9510277985131594,10.607471954988974,17.008313585483126,2.2895803629984623,1.093328511867028,-0.35786693853837265,9.30864302507516,1
120,0.17,0.27,1.4,0.032,0.99254,3.14,0.67,5.5,2,3.4,R,***,Reg 2,7.142857142857142,0.8928121675802557,0.9189455462938366,2.8839480455424713,1.3177952695356312,2.9554965212120505,1.318386974951925,84.33560921065994,2.981139306661253,10.466981487782853,2.4472880641913175,1.5264202419989747,1.1290988167047167,1.126840503987955,23.484608768984394,1
121,0.18,0.28,41.5,0.041,0.99207,3.13,0.45,9.3,2,5.86,R,**,Reg 3,0.0,0.5729538788369961,0.1493826283656443,2.896938352053924,1.319090358701851,4.150167897226195,1.3214821029178094,82.31639538488288,2.966083552587206,8.98340024977124,6.996855794084561,1.5264202419989747,1.3468983711424944,0.6831246014164583,1.669902652522728,1
122,-0.35,0.65,17.6,-0.124,0.9923,3.91,0.47,3.0,2,1.87,B,**,Reg 1,0.0,0.40591825503575174,0.7974093999647187,2.2084521069469374,1.3645352504668102,3.4381318402003087,1.2608965526456886,83.29993611688053,4.140432370362851,9.113588400101408,0.7281963375799756,1.5264202419989747,0.8761343393645384,0.3383047099698907,15.469152214087753,1
123,0.18,0.35,1.5,0.049,1.03452,3.7,0.04,10.2,2,2.02,B,**,Reg 2,0.0,0.764635835491015,0.05887618010283224,2.896938352053924,1.3280509229084267,2.9584757515761755,1.3242151866050134,473.73066239371326,3.8242615348078703,6.520940720869884,8.416557062276823,1.5264202419989747,0.9116711726183807,0.9718204635123056,1.223676975821231,1
124,0.33,-0.29,3.2,-0.312,0.97143,3.05,1.16,9.2,3,2.61,B,Desc,Reg 1,14.285714285714285,0.5709487268329255,0.00808781426243832,3.0917929497257126,1.238245706818225,3.0091226677663014,1.1791101740749068,23.780605216387894,2.845637519994832,14.178614249847781,6.847200382938067,2.2895803629984623,1.0218540927302933,0.6796173682728105,1.0277721909315543,0
125,0.29,-0.3,1.4,0.666,0.98378,2.07,-1.24,9.0,3,1.96,R,***,Reg 3,0.0,0.7881816637236381,0.05190760132605676,3.039831723679902,1.2366793622096248,2.9554965212120505,1.4973440502384703,52.30356957931305,1.3701736207382524,1.3657589945782247,6.552743065170006,2.2895803629984623,0.8979599562168513,1.0021584297438524,1.194732108809317,1
126,1.18,0.3,13.0,-0.633,1.0739,3.72,0.41,7.6,3,1.0,R,*,Reg 2,7.142857142857142,0.5465227658557945,0.3230524734815785,4.195969003199181,1.321669152862328,3.3010872434505565,0.9787004791636824,1476.6748847468857,3.8543730429559635,8.725833671895256,4.672739343057338,2.2895803629984623,0.1,0.6358757802001334,3.032389379235356,1
127,-0.4,1.24,-33.3,-0.522,0.98962,3.19,0.75,12.4,2,1.78,M,***,Reg 2,0.0,0.29213127281620654,0.8332848449415721,2.1435005743896745,1.4287797924088024,1.9217035848606576,1.0612876705807452,72.37138478296009,3.0564180770314864,11.034562802176035,12.438619621079638,1.5264202419989747,0.8525437326765072,0.00913372761707376,17.4979920754287,1
128,1.35,1.54,-11.7,-0.098,0.9891,3.03,-0.55,13.3,2,2.32,R,*,Reg 3,0.0,0.9537619997337191,0.36050662477587836,4.416804213893874,1.4583761687128245,2.565217343511669,1.2710309160298547,70.38224292553261,2.8155260118467385,3.668124916611846,14.309696810089678,1.5264202419989747,0.972362250701048,1.192895034121461,3.4487515051341067,1
129,1.74,0.19,-33.6,0.041,0.99364,3.34,0.72,10.1,2,1.0,R,***,Reg 1,7.142857142857142,0.6305066912115056,0.0520277654019724,4.923426167840525,1.3072944244498816,1.9127658937682825,1.3214821029178094,89.20654095582296,3.2822543881421873,10.81996373253837,8.252341137555565,1.5264202419989747,0.1,0.7788800686714131,1.1952253770313543,1
130,2.68,2.06,1.1,0.564,0.99445,3.15,1.84,13.7,2,1.14,R,Desc,Reg 3,0.0,0.4812487576787783,0.6663873105936887,6.144514979917067,1.5057747172545426,2.9465588301196752,1.472714345476607,92.92597187178032,2.9961950607352996,20.260874655317462,15.183350377754573,1.5264202419989747,0.5550331677118048,0.5086265997403595,9.862746000304202,1
131,2.01,0.91,-7.7,0.645,1.0395,3.46,0.72,10.2,2,4.84,R,Desc,Reg 3,0.0,0.7705158680015068,0.028106050364579693,5.2741644436497435,1.393944781988332,2.684386558076671,1.492372268998169,557.5559438352149,3.462923437030748,10.81996373253837,8.416557062276823,1.5264202419989747,1.2698705246871298,0.979483336825019,1.1009347535384455,0
132,0.27,0.31,-24.6,-0.194,1.01824,4.17,0.66,14.2,2,1.16,R,Desc,Reg 3,0.0,0.6297142366523035,0.6564934935622323,3.013851110656997,1.3229529095009709,2.1808966265395373,1.2323244268449218,264.10968462606456,4.531881976288066,10.397087469527836,16.31181862127261,1.5264202419989747,0.5738555966645837,0.7776219620861,9.533173652195675,1
133,0.3,0.3,23.9,0.041,0.91473,3.31,0.36,18.2,2,1.49,R,Desc,Reg 1,7.142857142857142,0.9339500777266022,0.7164041013116104,3.0528220301913547,1.321669152862328,3.625823353140187,1.3214821029178094,1.0000000000000002e-16,3.2370871259200475,8.40914367977093,26.79561592689364,1.5264202419989747,0.7590217104575111,1.1718987029473285,11.71161212535331,0
